source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000121452,[광주] 광산구 2026년 청년창업자 사업장 월 임대료 지원사업 지원대상자 모집 공고,"광주광역시 광산구 초기 청년 창업자의 경제적 부담 완화 및 안정적 창업 정착을 위해 「2026년 광산구 청년창업자 사업장 월 임대료 지원사업」 지원대상자 모집을 다음과 같이 공고합니다.
☞ 광산구 거주 중인 청년 창업자
- 연령 : 19~39세(1986. 1. 1. ~ 2007. 12. 31.)의 청년
- 거주지 : 주민등록상 광주광역시 광산구 거주자
- 사업장 : 2023. 1. 1. 이후 본인 명의로 사업자등록을 하여 신청일 현재 실제 영업 중인 개인사업자로서, 사업장 소재지가 광산구인 사업장
- 월 임대료 : 월 임대료 200만원 이하인 사업장
☞ 선정월부터 3개월간 사업장 월 임대료의 70%를 지원(월 20만원 한도, 총 60만원 이내)",창업,기초자치단체,광주광역시,창업벤처,"청년,초기창업기업",,,,,,,창업공간지원,예산 소진시까지,,,"방문 접수
- 접수처 : 광산구청 3층 일자리정책과 청년활력팀
※ 우편 및 대리접수 불가","방문 접수
- 접수처 : 광산구청 3층 일자리정책과 청년활력팀
※ 우편 및 대리접수 불가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121452,main,primary,광주광산구2026년청년창업자사업장월임대료지원사업지원대상자모집공고,기초자치단체,예산 소진시까지~,창업,창업공간지원
biz,PBLN_000000000121451,[제주] 2026년 다양성영화 기획개발 멘토링 지원사업 공고,"제주특별자치도와 (재)제주콘텐츠진흥원에서는「2026 제주다양성영화 기획개발 멘토링 지원사업」을 다음과 같이 공고하오니 많은 참여 바랍니다.
☞ 순제작비 10억 원 미만의 실사영화 및 다큐멘터리로서, 촬영 이전 단계에서 시나리오 및 대본 집필 등 기획개발을 진행 중인 작품
※ 당해연도 이전부터 주 사업장이 제주특별자치도에 위치한 콘텐츠 제작사업자 또는 주민등록상 거주지가 제주특별자치도인 개인 창작자 중, 실사영화 다큐멘터리 등 영상 제작 경험이 있는 감독, 메인 프로듀서, 메인 작가
☞ 시나리오 및 기획안 개발 단계에 있는 작품을 대상으로 전문가 멘토링 중심의 기획개발 고도화(편당 2백만원) 지원",경영,제주콘텐츠진흥원,제주특별자치도,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-05-11,2026-05-22,,"이메일 접수 (click0925@ofjeju.kr)
※ 제출 후 확인 전화 필수(064-735-0622)
※ 실적증명 자료 중 파일전송이 불가한 경우 접수기간 내 방문접수 가능(진흥원 본원 2층 콘텐츠육성팀)","이메일 접수 (click0925@ofjeju.kr)
※ 제출 후 확인 전화 필수(064-735-0622)
※ 실적증명 자료 중 파일전송이 불가한 경우 접수기간 내 방문접수 가능(진흥원 본원 2층 콘텐츠육성팀)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121451,main,primary,제주2026년다양성영화기획개발멘토링지원사업공고,제주콘텐츠진흥원,2026-05-11~2026-05-22,경영,디자인/상품화/사업화
biz,PBLN_000000000121450,[세종] 2026년 정보보호 기업성장(기술개발 및 사업화) 지원사업 모집 공고,"세종테크노파크에서는 정보보호 유망기업 발굴 및 성장 지원을 위해 ‘2026년 정보보호기업 성장(기술개발 및 사업화)지원사업’의 지원기업을 모집하오니, 관심있는 지역기업들의 많은 참여를 바랍니다.
☞ 세종 소재 ICT/SW 기반 정보보호 제품ㆍ서비스 사업화가 가능한 중소기업
☞ 세종 지역특화 산업(스마트시티 관련 기술) 기반의 정보보호 기술 제품ㆍ서비스의 기술개발 및 사업화 지원
- (기술개발) 인건비, 특허 신뢰성 및 안정성, 성능인증 등, 시제품 제작 등
- (사업화) 제품 업그레이드 및 시험/평가, 인증 및 컨설팅, 국내 외 전시회, 온/오프라인 마케팅 등",기술,세종테크노파크,세종특별자치시,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-04-28,2026-05-22,,"이메일 및 방문 접수
- 접수처 : (30033) 세종특별자치시 조치원읍 군청로93 세종SB플라자 4층 운영사무실
- 이메일 : chaser4885@sjtp.or.kr
※ 이메일, 방문 접수 모두 필요
※ 우편접수 가능, 단 공고 마감일 도착분에 한함","이메일 및 방문 접수
- 접수처 : (30033) 세종특별자치시 조치원읍 군청로93 세종SB플라자 4층 운영사무실
- 이메일 : chaser4885@sjtp.or.kr
※ 이메일, 방문 접수 모두 필요
※ 우편접수 가능, 단 공고 마감일 도착분에 한함",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121450,main,primary,세종2026년정보보호기업성장기술개발및사업화지원사업모집공고,세종테크노파크,2026-04-28~2026-05-22,기술,기술사업화/이전/지도
biz,PBLN_000000000121449,[경북] 구미시ㆍ김천시ㆍ칠곡군 2026년 3차 시군 특화 맞춤형 일자리 지원사업 참여기업 모집 공고,"경북 서부권 소재 중소기업의 R&D 연구개발 역량 강화를 지원하고 이공계 인재 신규 고용을 연계하여 기업 경쟁력 제고와 지역 내 양질의 일자리 창출을 도모하고자 「2026년 시군특화 맞춤형 일자리 지원사업」에 참여햘 기업을 다음과 같이 모집합니다.
☞ 본사 또는 사업장이 구미, 김천, 칠곡 소재 기업
- R&D 역량 강화를 위해 만 39세 이하의 청년 인재 신규 채용 예정 기업
- 신규 인력은 이공계 전공자로 구미시 거주자 또는 전입 예정자
※ 타 지역 청년의 경우 협약 체결 후 60일 이내 구미 전입 必
☞ 프로젝트 과제비(현장 기반 과제비 12,000천원), 도제식 교육 훈련(최대 2,400천원, 참여 강사 지급) 지원
※ 자세한 지원내용 공고문 참조",인력/일자리,구미전자정보기술원,경상북도,중소기업,중소기업,,,,,,,국내일반인력,2026-04-27,2026-05-15,,온라인 접수 (구미시 창업지원안내사이트),온라인 접수 (구미시 창업지원안내사이트),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121449,main,primary,경북구미시ㆍ김천시ㆍ칠곡군2026년3차시군특화맞춤형일자리지원사업참여기업모집공고,구미전자정보기술원,2026-04-27~2026-05-15,인력,국내일반인력
biz,PBLN_000000000121448,2026년 혁신프리미어 1000 대상 기업 선정 추가모집 공고,"조달청에서는 금융위원회 및 정책금융기관과 협력하여, 혁신성과 성장잠재력이 높은 중소ㆍ중견 기업을 “혁신 프리미어 1000” 대상 기업으로 선정할 계획입니다. 선정된 기업은 정책금융기관의 금융ㆍ비금융 지원 및 혁신제품 단가계약 우대 등을 받을 수 있으니 많은 참여 바랍니다. 
☞ 혁신성장 공동기준 해당 사업을 영위하는 중소ㆍ중견기업으로 혁신제품 지정기업
※ 자세한 지원대상 공고문 참조
☞ (금융지원) 혁신 프리미어 기업 전용 상품을 신설하여 우대 혜택 지원
- (비금융지원) 민간투자 유치ㆍ해외판로 개척ㆍ박람회 참여 지원 및 맞춤형 컨설팅(세무ㆍ회계ㆍ인사ㆍ노무 등) 등 지원
- (혁신제품 단가계약 우대) 조달청 추천 혁신 프리미어 1000 기업은 제3자 단가계약 대상으로 우대",자금,직접수행,조달청,중소기업,중소기업,,,,,,,융자,2026-04-27,2026-05-06,,이메일 접수 (youngsun00@korea.kr),이메일 접수 (youngsun00@korea.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121448,main,primary,2026년혁신프리미어1000대상기업선정추가모집공고,직접수행,2026-04-27~2026-05-06,금융,융자
biz,PBLN_000000000121447,[인천] 2026년 양자컴퓨팅 인프라 활용 지원 사업 공고,"양자기술 수요 발굴 및 초기 양자산업 생태계 조성으로 산-학-관 협력 거버넌스 선도하고 지역대학이 보유한 첨단 연구 인프라의 환류를 통해 지역 혁신자산 활용도 제고를 위한 사업입니다.
☞ 인천 소재 양자컴퓨터 활용 및 알고리즘 개발 희망기업 
☞ 연세대학교 국제캠퍼스 양자컴퓨터(IBM) 이용 지원
- 우수기업 대상 연세대학교 ‘PoC 프로젝트’ 참여 기회 제공
- 선정기업에 대한 연세대학교 국제캠퍼스 양자융합연구센터 공유오피스 유상 입주 자격 부여 (단, 별도의 입주 절차 및 입주 계약 필요)  
- 선정기업에 대한 활용점검 및 기술자문 세미나 (2026년 8월 예정)
- 양자컴퓨팅 활용 결과 보고회 및 VC 투자 컨설팅 데이 개최(2026년 11월 예정)",기술,인천테크노파크,인천광역시,중소기업,중소기업,,,,,,,기술인력/장비지원,2026-04-27,2026-05-15,,이메일 접수(quantumadmin@yonsei.ac.kr),이메일 접수(quantumadmin@yonsei.ac.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121447,main,primary,인천2026년양자컴퓨팅인프라활용지원사업공고,인천테크노파크,2026-04-27~2026-05-15,기술,기술인력/장비지원
biz,PBLN_000000000121446,2026년 중국 상하이 China Invest Week 참여기업 모집 공고,"상하이 현지 투자자(VC, PE 등)와 한국의 스타트업ㆍ강소기업 1:1 밋업을 통해 투자유치 및 중국시장 진출 교두보 마련을 위한 「2026 China Invest Week @ Shanghai」을 다음과 같이 안내하오니, 중국 진출에 역량과 관심 있는 기업들의 많은 신청 바랍니다. 
☞ 중국 투자유치 및 진출 희망기업
- 소비재, 바이오ㆍ헬스케어, AI, 반도체 등 하이테크 기업
☞ 중국 VC와 커뮤니티를 구성할 기회를 제공하고, 1:1 밋업을 통한 투자유치 및 중국시장 진출 지원
- 항공(1인) 지원, 현지 교통(단체), 식사 등 지원",판로/수출,중소벤처기업진흥공단,중소벤처기업부,창업벤처,초기창업기업,,,,,,,시장개척,2026-04-27,2026-05-12,,"이메일 접수 (deejay@kosmes.or.kr, yuxitianle@naver.com)
※ 안전한 수신을 위해 2개 E-mail 모두 송부 요청
※ 1영업일 내 신청확인 이메일을 받지 못한 기업은 문의처로 반드시 신청여부 확인바람","이메일 접수 (deejay@kosmes.or.kr, yuxitianle@naver.com)
※ 안전한 수신을 위해 2개 E-mail 모두 송부 요청
※ 1영업일 내 신청확인 이메일을 받지 못한 기업은 문의처로 반드시 신청여부 확인바람",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121446,main,primary,2026년중국상하이chinainvestweek참여기업모집공고,중소벤처기업진흥공단,2026-04-27~2026-05-12,수출,시장개척
biz,PBLN_000000000121445,[경북] 서부권 2026년 3차 융합 R&D 인재 지역 정착 지원사업 참여기업 모집 공고,"경북 서부권 특화산업 분야의 융합 R&D 수행과 이공계 인재 고용ㆍ정착을 연계 지원하여 기업 경쟁력 강화와 지역 인재의 안정적 정착을 도모하고자 다음과 같이 사업에 참여할 지역기업을 모집합니다.
☞ 사업자등록증 기준 본사 또는 사업장이 구미, 김천, 칠곡, 상주, 성주 소재 기업
- 융합 R&D 역량 강화를 위해 만 45세 이하의 연구인재 신규 채용 예정 기업
- 신규 인력은 이공계 전공자로 경북 지역 거주자 또는 전입 예정자
※ 타 지역 인력의 경우 협약체결 후 60일 이내 경북 지역 전입 必
☞ 융합 R&D 기술 과제비(현장 기반 과제비 15,000천원), 도제식 교육 훈련(도제식 교육 훈련비 최대 4,200천원, 참여 강사 지급)지원
※ 자세한 지원내용 공고문 참조",기술,구미전자정보기술원,경상북도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-04-27,2026-05-15,,"온라인 접수
- 온라인 사이트 내 공고 확인 및 양쪽 모두 자료 제출
ㆍ 경상북도 일자리 포털 (www.jobgb.co.kr)
ㆍ 구미전자정보기술원 (startup.geri.re.kr)
※ 본 사업은 2개 사이트 모두 신청을 완료하여야 최종 접수로 인정됨","온라인 접수
- 온라인 사이트 내 공고 확인 및 양쪽 모두 자료 제출
ㆍ 경상북도 일자리 포털 (www.jobgb.co.kr)
ㆍ 구미전자정보기술원 (startup.geri.re.kr)
※ 본 사업은 2개 사이트 모두 신청을 완료하여야 최종 접수로 인정됨",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121445,main,primary,경북서부권2026년3차융합rd인재지역정착지원사업참여기업모집공고,구미전자정보기술원,2026-04-27~2026-05-15,기술,기술사업화/이전/지도
biz,PBLN_000000000121444,[경기] 군포시 2026년 품질경쟁력 강화 지원사업 참여기업 모집 공고,"군포산업진흥원에서는 관내 중소ㆍ벤처기업에 대한 인증 및 지식재산권의 획득 지원으로 기업보유 핵심기술의 권리화 및 글로벌 강소기업 육성을 위해 「품질경쟁력 강화 지원사업」을 다음과 같이 공고하오니 기업인들의 많은 관심과 신청바랍니다.
☞ 군포시 관내 중소벤처기업
- 2026년 내 인증획득 및 지식재산권 출원 완료 기업
- 지식재산권의 권리자(출원인)가 신청기업 명의
- 법인기업의 경우 법인 명의로 출원된 경우는 인정
- 개인기업의 경우 대표자 명의로 출원된 경우만 인정 (사업자등록증이 없는 경우 지원 불가)
☞ 제품인증, 지식재산권 지원(업체당 최대 300만원)
※ 타 기관에서 수혜를 받은 인증/지재권의 경우 지원 제외
※ 자세한 지원내용 공고문 참조",기술,군포산업진흥원,경기도,중소기업,중소기업,,,,,,,시험/인증,예산 소진시까지,,,이메일 접수 (ecsohn@gpipa.or.kr),이메일 접수 (ecsohn@gpipa.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121444,main,primary,경기군포시2026년품질경쟁력강화지원사업참여기업모집공고,군포산업진흥원,예산 소진시까지~,기술,시험/인증
biz,PBLN_000000000121443,[충북] 2026년 중소기업제품전시판매장(도청점) 신규 입점업체 모집 연장 공고,"충청북도기업진흥원에서 도내 구매력이 높은 우수 중소기업 제품을 대상으로 중소기업제품전시판매장 도청점 신규 입점 업체를 모집합니다. 많은 신청 바랍니다.
☞ 충북도 내 우수 중소기업 제품(구매력이 높은 완제품 위주)
☞ 제품전시에 따른 업체 홍보, 제품 판매 등 지원
※ 자세한 지원내용 공고문 참조",판로/수출,충청북도기업진흥원,충청북도,중소기업,중소기업,,,,,,,오프라인,2026-04-27,2026-05-04,,"이메일(서류) / 우편ㆍ방문(제품샘플) 접수
- 이메일 : wamk619@gmail.com
- 접수처(제품샘플) : 충북 청주시 흥덕구 풍산로 50, 2층 기업지원부","이메일(서류) / 우편ㆍ방문(제품샘플) 접수
- 이메일 : wamk619@gmail.com
- 접수처(제품샘플) : 충북 청주시 흥덕구 풍산로 50, 2층 기업지원부",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121443,main,primary,충북2026년중소기업제품전시판매장도청점신규입점업체모집연장공고,충청북도기업진흥원,2026-04-27~2026-05-04,내수,오프라인
