source,source_id,title,summary,s_category,provider,region,raw_target_group,raw_support_type,raw_target_age,raw_income_condition,raw_startup_stage,raw_additional_conditions,raw_required_documents,raw_application_method,raw_period_text,_scope,_scope_reason,_dup_candidate,_dedupe_key,norm_title,norm_provider,norm_period,norm_detail_url,raw_detail_url
kst,177344,[창업팀 모집] 2026년 길음청년희망스토어 청년창업 지원사업_청년창업팀 모집 11호점,"자신만의 아이디어로 창업을 준비하는 청년창업팀이 성북에서 자립기반을 다지며 성공적인 첫걸음을 내딛을 수 있도록 
「길음청년희망스토어」청년 점포창업(11호점) 지원사업 모집 공고를 다음과 같이 게재합니다. 

새로운 미래를 스스로 만들어갈 청년창업팀의 많은 관심과 참여를 기다립니다.",창업,문화정책팀,전국,"일반인,1인 창조기업",사업화,만 20세 이상 ~ 만 39세 이하,,"예비창업자,7년미만",,,"온라인 접수: None
이메일 접수: YHHiI91FvpNI+AjwezVNeuPaceVVNIklqfBxpnX7SxE=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260421 ~ 20260506,main,primary,False,창업팀모집2026년길음청년희망스토어청년창업지원사업청년창업팀모집11호점|문화정책팀|20260421~20260506,창업팀모집2026년길음청년희망스토어청년창업지원사업청년창업팀모집11호점,문화정책팀,20260421~20260506,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177344,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177344
kst,177343,2026 로컬인서울 청년(예비) 창업가 모집,자신만의 개성과 가치를 지닌 상품/서비스로 로컬 상권 조성에 앞장설 창조적 청년 창업가를 모집합니다.,창업,로컬인서울 운영사무국,서울,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업",사업화,만 20세 이상 ~ 만 39세 이하,,예비창업자,,,"온라인 접수: None
이메일 접수: 46AnRnV923yM77DzU6AalE8gFtxt0j6liZ/ek53VDmI=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260514,main,primary,False,2026로컬인서울청년창업가모집|로컬인서울운영사무국|20260422~20260514,2026로컬인서울청년창업가모집,로컬인서울운영사무국,20260422~20260514,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177343,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177343
kst,177342,광명시 강소형 스마트도시조성 사업 오픈랩 참여기업 모집,광명 G-SMART 허브에서 AI 및 스마트시티 기술을 활용한 도시 문제 해결과 혁신 산업 생태계 조성을 위해 광명시 강소형 스마트도시 조성사업 오픈랩 프로그램 참여기업을 모집합니다.,창업,밸류커넥트그룹,전국,"대학생,일반인,일반기업,1인 창조기업",사업화,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: None
이메일 접수: U012QoLR3xarWYw+b3I/FJrK/JVQpU4lA2oSQUw0suI=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260517,main,primary,False,광명시강소형스마트도시조성사업오픈랩참여기업모집|밸류커넥트그룹|20260422~20260517,광명시강소형스마트도시조성사업오픈랩참여기업모집,밸류커넥트그룹,20260422~20260517,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177342,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177342
kst,177341,『2026  울산창조경제혁신센터-HD현대중공업 스마트 조선해양 기술공모전』 참가자(팀) 모집 공고,울산창조경제혁신센터에서  HD 현대중공업 ( 협력기관  :  해양수산과학기술진흥원 ) 과 함께 예비창업자와 벤처 ‧ 중소기업을 발굴하여 육성하기 위해  『 2026  스마트 조선해양 기술공모전 』 에 참여할 참가자 ( 팀 ) 를 다음과 같이 모집 ·공고합니다.,창업,창업본부 - 전담기업,전국,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업",사업화,"만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: https://buly.kr/7mDaabd
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260522,main,primary,False,2026울산창조경제혁신센터hd현대중공업스마트조선해양기술공모전참가자모집공고|창업본부전담기업|20260422~20260522,2026울산창조경제혁신센터hd현대중공업스마트조선해양기술공모전참가자모집공고,창업본부전담기업,20260422~20260522,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177341,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177341
kst,177340,2026년 「창창 두드림 창업 아카데미」 (예비)창업자 모집공고,"혁신적인 창업 아이디어를 보유한 (예비)기술창업자를 대상으로 체계적인 창업지원을 통한 우수 창업자 육성을 위하여 「2026년 창창 두드림 창업 아카데미」사업을 다음과 같이 공고하오니, 예비창업자 또는 창업기업의 많은 참여 바랍니다.",교육/멘토링,창업인재양성팀,경남,"청소년,대학생,일반인,일반기업,1인 창조기업",멘토링ㆍ컨설팅ㆍ교육,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: https://www.cwip.or.kr/application/application_view.php?ab_id=309
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260421 ~ 20260508,main,primary,False,2026년창창두드림창업아카데미창업자모집공고|창업인재양성팀|20260421~20260508,2026년창창두드림창업아카데미창업자모집공고,창업인재양성팀,20260421~20260508,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177340,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177340
kst,177339,부산 창업가꿈,"부산시 북구는 청년 창업을 활성화하고 청년의 성장과 지역 내 안정적 정착을 지원하기 위해, 창업공간과 주거공간을 제공하는 ‘부산 북구 도심형 청년창업주거복합공간(창업가꿈)’에 입주할 청년 창업가를 모집하오니 많은 참여 바랍니다.",시설/공간,투자보육팀,부산,"대학생,일반인,일반기업,1인 창조기업",시설ㆍ공간ㆍ보육,만 20세 이상 ~ 만 39세 이하,,"예비창업자,3년미만",,,"온라인 접수: forms.gle/2fEWfYaUZziWXRyf9
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260508,main,primary,False,부산창업가꿈|투자보육팀|20260422~20260508,부산창업가꿈,투자보육팀,20260422~20260508,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177339,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177339
kst,177338,초격차 스타트업 프로젝트,"초격차 스타트업의 기술력과 수요기업의 실증, 사업화 역량을 결합한 개방형 혁신 활동을 지원하는「2026년 이노웨이브(Inno-wave)」수요기업을 다음과 같이 모집합니다.",창업,딥테크전략실,전국,"대학,연구기관,일반기업",사업화,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: https://www.k-startup.go.kr/web/contents/webPMSBizUnvs.do?returnUrl=/screen/BMO1201M01?cermnPbancId=10902&pbancType=event
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260424 ~ 20260513,main,primary,False,초격차스타트업프로젝트|딥테크전략실|20260424~20260513,초격차스타트업프로젝트,딥테크전략실,20260424~20260513,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177338,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177338
kst,177337,SK에코플랜트 리버스피칭 & 오픈이노베이션 밋업 참여기업 모집,"센터에서는 첨단 기술 기반 창업 생태계 활성화와 대·중견기업–스타트업 간 실질적인 협력 기회 확대를 위해 「SK에코플랜트 세종 오픈이노베이션 리버스피칭 & 밋업」을 개최합니다.
이번 행사는 SK에코플랜트의 실제 기술 수요를 바탕으로 유망 창업기업과의 1:1 매칭을 통해 PoC(기술검증), 사업화 및 후속 투자까지 연계될 수 있는 자리로, 참여기업에게는 대기업과의 협업 기회를 직접 확보할 수 있는 좋은 기회가 될 것입니다.
이에, 관련 기술을 보유한 창업기업 여러분의 많은 관심과 적극적인 참여를 바랍니다.",교육/멘토링,투자OI팀,세종,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업",멘토링ㆍ컨설팅ㆍ교육,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",,,"온라인 접수: https://docs.google.com/forms/d/e/1FAIpQLSdEAD6wMoo-5v3ytTE-rsKHCp8z1J_Mwe4h98YnKQC7uLoIjg/viewform
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260420 ~ 20260508,main,primary,False,sk에코플랜트리버스피칭오픈이노베이션밋업참여기업모집|투자oi팀|20260420~20260508,sk에코플랜트리버스피칭오픈이노베이션밋업참여기업모집,투자oi팀,20260420~20260508,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177337,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177337
kst,177336,서울창업허브 공덕 (우수기업 발굴·육성),서울창업허브 제품화지원센터는 H/W분야 기업 제품의 경쟁력 강화 및 시장진출을 위한「2026년 제품화지원센터 제품화 지원」사업을 다음과 같이 공고하오니 제품화지원센터를 통해 제품화 지원을 희망하는 기업의 많은 참여를 바랍니다.,시설/공간,창업허브1팀,서울,"일반기업,1인 창조기업",시설ㆍ공간ㆍ보육,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,7년미만,,,"온라인 접수: https://www.startup-plus.kr/project/PRJ006908
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260427 ~ 20260514,main,primary,False,서울창업허브공덕|창업허브1팀|20260427~20260514,서울창업허브공덕,창업허브1팀,20260427~20260514,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177336,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177336
kst,177334,2026 경기도 Pre-Poc 시장 실증 및 사업화 연계 전략,2026 경기도 Pre-Poc 시장 실증 및 사업화 연계 전략 교육 및 피봇팅 진단을 아래와 같이 진행하오니 많은 관심과 참여 바랍니다.,교육/멘토링,연구기획실 메이커스페이스 전문랩,경기,"대학생,일반인,연구기관,일반기업,1인 창조기업",멘토링ㆍ컨설팅ㆍ교육,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",,,"온라인 접수: https://www.aictms.or.kr/core/?cid=65&role=programevview&pSeq=4325&tab=
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260507,main,primary,False,2026경기도prepoc시장실증및사업화연계전략|연구기획실메이커스페이스전문랩|20260422~20260507,2026경기도prepoc시장실증및사업화연계전략,연구기획실메이커스페이스전문랩,20260422~20260507,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177334,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177334
kst,177333,"[제주창조경제혁신센터]「2026 우주항공 오픈 그라운드 프로그램」with  DRB동일, 인텔리안테크","제주창조경제혁신센터는 우주항공 분야 유망 스타트업을 발굴하고, 실질적인 사업화 성과로 이어지는 지속 가능한 오픈이노베이션 생태계를 조성하기 위해 「2026  우주항공 오픈 그라운드 프로그램」을 추진합니다. 딥테크 분야 스타트업들의 많은 관심과 참여 부탁드립니다.",창업,혁신스케일업팀,전국,"일반기업,1인 창조기업",사업화,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: https://pond-warlock-dbe.notion.site/2026-3484c305097480b9acf9fd19940ba452
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260422 ~ 20260513,main,primary,False,제주창조경제혁신센터2026우주항공오픈그라운드프로그램withdrb동일인텔리안테크|혁신스케일업팀|20260422~20260513,제주창조경제혁신센터2026우주항공오픈그라운드프로그램withdrb동일인텔리안테크,혁신스케일업팀,20260422~20260513,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177333,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177333
kst,177332,2026년 화승그룹 오픈이노베이션 참여기업 모집 (~6/3),화승그룹에서 오픈이노베이션 행사를 통해 함께 미래를 만들어 갈 기업을 모집합니다.,창업,1그룹 컨설팅 2팀,전국,일반기업,사업화,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",,,"온라인 접수: https://event-us.kr/daraedvbiz/event/124622?utm_source=eventus&utm_medium=organic&utm_campaign=search-result&utm_term=2026%EB%85%84+%ED%99%94%EC%8A%B9%EA%B7%B8%EB%A3%B9+%EC%98%A4%ED%94%88+%EC%9D%B4%EB%85%B8%EB%B2%A0%EC%9D%B4%EC%85%98+%EC%B0%B8%EC%97%AC+%EA%B8%B0%EC%97%85+%EB%AA%A8%EC%A7%91
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260420 ~ 20260603,main,primary,False,2026년화승그룹오픈이노베이션참여기업모집|1그룹컨설팅2팀|20260420~20260603,2026년화승그룹오픈이노베이션참여기업모집,1그룹컨설팅2팀,20260420~20260603,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177332,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177332
kst,177331,관광 오픈이노베이션 프로그램,2026 관광 오픈이노베이션 매칭데이(2차)를 아래와 같이 추진 예정이니 많은 관심 부탁드립니다.,창업,관광기업창업팀,전국,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업",사업화,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",,"1년미만,2년미만,3년미만,5년미만,7년미만",,,"온라인 접수: https://tally.so/r/vGxVDd
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260421 ~ 20260426,main,primary,False,관광오픈이노베이션프로그램|관광기업창업팀|20260421~20260426,관광오픈이노베이션프로그램,관광기업창업팀,20260421~20260426,www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?schm=view&pbancsn=177331,https://www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?schM=view&pbancSn=177331
kst,177330,2026 혁신성장 청년 예비 소상공인 지원 사업 설명회,"강북청년창업마루 - 강북창업지원센터에서 2026 혁신성장 청년 예비 소상공인 지원사업 참여자를 모집합니다.
이에 사업 설명회를 진행하니 관심 있으신 분들의 많은 관심과 참여 바랍니다.",행사/네트워크,강북창업지원센터,서울,"청소년,대학생,일반인",행사ㆍ네트워크,만 20세 이상 ~ 만 39세 이하,,"예비창업자,1년미만,2년미만,3년미만,5년미만",,,"온라인 접수: https://forms.gle/XZ6LysAkCSQxdgUA8
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",20260421 ~ 20260428,main,primary,False,2026혁신성장청년예비소상공인지원사업설명회|강북창업지원센터|20260421~20260428,2026혁신성장청년예비소상공인지원사업설명회,강북창업지원센터,20260421~20260428,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schm=view&pbancsn=177330,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177330
